size,bold,italic,text_len,num_prefix,is_larger_than_common_font,text_case,is_bulleted,text,label
12,0,0,93,0,0,mixed,0,This course provides an introduction to the fundamental concepts of financial accounting. The,P
12,0,0,96,0,0,lower,0,focus of this course will be on how accounting is used for recording economic events and for the,P
12,0,0,91,0,0,mixed,0,"financial reporting, primarily to users external to business organizations. The course will",P
12,0,0,87,0,0,lower,0,"emphasize underlying concepts and principles, as well as cover accounting procedures in",P
12,0,0,92,0,0,lower,0,sufficient detail to enable students to record accounting transactions and prepare financial,P
12,0,0,86,0,0,mixed,0,statements. A major emphasis in the course will be on understanding the information in,P
12,0,0,90,0,0,lower,0,corporate financial reports and its use by individuals external to a corporation in making,P
12,0,0,93,0,0,mixed,0,investment and contracting decisions. The course will examine alternative accounting policies,P
12,0,0,90,0,0,lower,0,"and methods that may legitimately be used in financial reporting, and motivations that may",P
12,0,0,42,0,0,lower,0,influence managers in choosing among them.,P
14,1,0,24,0,1,upper,0,COURSE LEARNING OUTCOMES,H2
12,0,0,57,0,0,sentence,0,"Upon completion of this course, students will be able to:",P
12,0,0,43,1,0,mixed,0,1. Read and understand financial statements,P
12,0,0,95,1,0,mixed,0,"2. Understand the accounting conceptual framework, and relate it to all accounting transactions",P
12,0,0,96,1,0,mixed,0,"3. Understand the accounting cycle and implement all its steps including analyzing, journalizing",P
12,0,0,94,0,0,lower,0,"and posting accounting transactions, preparing end-of-period adjusting entries, preparing pre-",P
12,0,0,71,0,0,lower,0,"and post-adjusting entries trial balance, and preparing closing entries",P
12,0,0,88,1,0,mixed,0,"4. Prepare financial statements such as the Statement of Earnings, Statement of Retained",P
12,0,0,87,0,0,mixed,0,"Earnings, Statement of Changes in Equity, Statement of Financial Position, Statement of",P
12,0,0,10,0,0,mixed,0,Cash Flows,P
12,0,0,92,1,0,mixed,0,5. Analyze internal control issues and employ some procedures to deal with them such as Bank,P
12,0,0,24,0,0,mixed,0,Reconciliation Statement,P
12,0,0,93,1,0,mixed,0,6. Record and measure of individual elements within the financial statements such as accounts,P
12,0,0,91,0,0,lower,0,"receivable, allowances, contingencies, inventory, long term depreciable and non-depreciable",P
12,0,0,69,0,0,lower,0,"assets, short term and long term liabilities, and shareholders equity",P
12,0,0,94,1,0,mixed,0,7. Analyze and interpret financial statements using ratio analysis and vertical and horizontal,P
12,0,0,58,0,0,lower,0,ratio analysis with industry and within the firm over time,P
14,1,0,38,0,1,upper,0,REQUIRED COURSE MATERIALS AND READINGS,H2
12,0,0,67,0,0,sentence,0,"Avenue registration for course content, readings and case materials",P
10,0,0,25,0,0,lower,1,http://avenue.mcmaster.ca,P
12,0,0,65,0,0,mixed,0,Pearson My Accounting Course (My Accounting Lab + Course Connect),P
12,0,0,50,0,0,mixed,0,"5th Canadian Edition by Harrison, Horngren, Thomas",P
10,0,0,53,0,0,lower,1,http://www.pearsonmylabandmastering.com/northamerica/,P
12,0,0,6,0,0,upper,0,$ FREE,P
12,0,0,7,0,0,mixed,0,$65.00,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 3 of 9,P
14,1,0,10,0,1,upper,0,EVALUATION,H2
12,0,0,92,0,0,sentence,0,The final grade will be calculated in the first instance from the grades obtained on the one,P
12,0,0,91,0,0,lower,0,"midterm examination, eight best online-assessment marks out of nine in total, and the final",P
12,0,0,90,0,0,mixed,0,examination. The assessments/examinations and their weightings in the determination of the,P
12,0,0,16,0,0,lower,0,final grade are:,P
14,1,1,22,0,1,mixed,0,Components and Weights,H2
12,0,0,12,0,0,mixed,0,Midterm Exam,P
12,0,0,46,0,0,mixed,0,"Saturday October 18th, 2014 @ noon for 2 hours",P
12,0,0,10,0,0,mixed,0,Final Exam,P
12,0,0,39,0,0,lower,0,3 hours scheduled through the registrar,P
12,0,0,14,0,0,mixed,0,Online Quizzes,P
12,0,0,51,0,0,lower,0,8 best online quizzes out of 9 total quizzes @ 2.5%,P
12,0,0,4,0,0,lower,0,each,P
12,0,0,5,0,0,sentence,0,Total,P
12,0,0,3,0,0,mixed,0,35%,P
12,0,0,3,0,0,mixed,0,45%,P
12,0,0,3,0,0,mixed,0,20%,P
12,0,0,4,0,0,mixed,0,100%,P
12,0,0,94,0,0,mixed,0,NOTE: The use of a McMaster standard calculator is allowed during examinations in this course.,P
12,0,0,52,0,0,mixed,0,See McMaster calculator policy at the following URL:,P
12,0,0,76,0,0,mixed,0,http://www.mcmaster.ca/policy/Students-AcademicStudies/examinationindex.html,P
14,1,1,16,0,1,mixed,0,Grade Conversion,H2
12,0,0,96,0,0,sentence,0,At the end of the course your overall percentage grade will be converted to your letter grade in,P
12,0,0,48,0,0,lower,0,accordance with the following conversion scheme.,P
9.5,0,0,12,0,0,upper,0,LETTER GRADE,P
9.5,0,0,7,0,0,upper,0,PERCENT,P
9.5,0,0,12,0,0,upper,0,LETTER GRADE,P
9.5,0,0,7,0,0,upper,0,PERCENT,P
12,0,0,2,0,0,upper,0,A+,P
12,0,0,1,0,0,upper,0,A,P
12,0,0,2,0,0,upper,0,A-,P
12,0,0,2,0,0,upper,0,B+,P
12,0,0,1,0,0,upper,0,B,P
12,0,0,2,0,0,upper,0,B-,P
12,0,0,8,0,0,mixed,0,90 - 100,P
12,0,0,7,0,0,mixed,0,85 - 89,P
12,0,0,7,0,0,mixed,0,80 - 84,P
12,0,0,7,0,0,mixed,0,77 - 79,P
12,0,0,7,0,0,mixed,0,73 - 76,P
12,0,0,7,0,0,mixed,0,70 - 72,P
12,0,0,2,0,0,upper,0,C+,P
12,0,0,1,0,0,upper,0,C,P
12,0,0,2,0,0,upper,0,C-,P
12,0,0,2,0,0,upper,0,D+,P
12,0,0,1,0,0,upper,0,D,P
12,0,0,2,0,0,upper,0,D-,P
12,0,0,1,0,0,upper,0,F,P
12,0,0,7,0,0,mixed,0,67 - 69,P
12,0,0,7,0,0,mixed,0,63 - 66,P
12,0,0,7,0,0,mixed,0,60 - 62,P
12,0,0,7,0,0,mixed,0,57 - 59,P
12,0,0,7,0,0,mixed,0,53 - 56,P
12,0,0,7,0,0,mixed,0,50 - 52,P
12,0,0,7,0,0,mixed,0,00 - 49,P
14,1,1,26,0,1,mixed,0,Communication and Feedback,H2
12,0,0,95,0,0,sentence,0,Students who are uncomfortable in directly approaching an instructor regarding a course concern,P
12,0,0,86,0,0,mixed,0,may send a confidential email to the respective Area Chair (nainar@mcmaster.ca) or the,P
12,0,0,37,0,0,mixed,0,Associate Dean (adbusac@mcmaster.ca).,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 4 of 9,P
12,0,0,93,0,0,mixed,0,Students who wish to correspond with instructors or TAs directly via email must send messages,P
12,0,0,87,0,0,mixed,0,that originate from their official McMaster University email account. This protects the,P
12,0,0,95,0,0,lower,0,confidentiality and sensitivity of information as well as confirms the identity of the student.,P
12,0,0,88,0,0,mixed,0,Emails regarding course issues should NOT be sent to the Area Administrative Assistants.,P
12,0,0,94,0,0,sentence,0,Instructors are required to provide evaluation feedback for at least 10% of the final grade to,P
12,0,0,38,0,0,mixed,0,students prior to Week #8 in the term.,P
12,0,0,92,0,0,mixed,0,Instructors may conduct an informal course review with students by Week #4 to allow time for,P
12,0,0,37,0,0,lower,0,modifications in curriculum delivery.,P
12,0,0,91,0,0,sentence,0,Students who wish to have a course component re-evaluated must complete the following form:,P
12,0,0,65,0,0,mixed,0,http://www.mcmaster.ca/policy/Students-AcademicStudies/Form_A.pdf,P
12,0,0,41,0,0,sentence,0,In order for the component to be re-read:,P
12,0,0,81,0,0,mixed,0,the Area Chair will seek out an independent adjudicator to re-grade the component,P
12,0,0,72,0,0,lower,0,the component must be worth 10% or more of the final grade in the course,P
12,0,0,79,0,0,mixed,1,students pay a fee of $50 in Gilmour Hall #209 (receipt is then brought to APO),P
12,0,0,91,0,0,lower,1,an adjustment to the grade for the component will be made if a grade change of three points,P
12,0,0,94,0,0,lower,0,or greater on the 12 point scale (equivalent to 10 marks out of 100) has been suggested by the,P
12,0,0,41,0,0,mixed,0,adjudicator as assigned by the Area Chair,P
12,0,0,59,0,0,lower,0,"if a grade change is made, the student fee will be refunded",P
14,1,1,14,0,1,mixed,0,Online Quizzes,H2
12,0,0,97,0,0,sentence,0,"Since this is a blended course, online quizzes will be covering materials for new chapters before",P
12,0,0,96,0,0,mixed,0,they are covered in class. The purpose of this assessment is to make sure that students read the,P
12,0,0,93,0,0,mixed,0,online materials before class. Each online quiz is worth 2.5% of your final grade and must be,P
12,0,0,90,0,0,mixed,0,completed only by the student. The quiz will be made available on Avenue from 9:00 p.m. on,P
12,0,0,94,0,0,mixed,0,"Friday till 11:59pm on Sunday. If an MSAF is used for a quiz, then the 2.5% for that quiz will",P
12,0,0,80,0,0,mixed,0,be added to the final exam. The online quiz release dates at 9pm are as follows:,P
12,1,0,4,0,0,sentence,0,Date,P
12,1,0,8,0,0,sentence,0,Coverage,P
12,0,0,30,0,0,mixed,0,September 12th Chapter 1 and 2,P
12,0,0,14,0,0,sentence,0,September 19th,P
12,0,0,14,0,0,sentence,0,September 26th,P
12,0,0,6,0,0,sentence,0,Quiz 1,P
12,0,0,9,0,0,sentence,0,Chapter 3,P
12,0,0,6,0,0,sentence,0,Quiz 2,P
12,0,0,10,0,0,sentence,0,Chapter 12,P
12,0,0,6,0,0,sentence,0,Quiz 3,P
12,0,0,18,0,0,mixed,0,Quiz 4 October 3rd,P
12,0,0,15,0,0,sentence,0,Chapter 4 and 5,P
12,0,0,19,0,0,mixed,0,Quiz 5 October 10th,P
12,0,0,9,0,0,sentence,0,Chapter 6,P
12,0,0,19,0,0,mixed,0,Quiz 6 October 24th,P
12,0,0,9,0,0,sentence,0,Chapter 7,P
12,0,0,19,0,0,mixed,0,Quiz 7 November 7th,P
12,0,0,9,0,0,sentence,0,Chapter 9,P
12,0,0,30,0,0,mixed,0,Quiz 8 November 14th Chapter 9,P
12,0,0,31,0,0,mixed,0,Quiz 9 November 21st Chapter 10,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 5 of 9,P
14,1,1,12,0,1,mixed,0,Midterm Exam,H2
12,0,0,91,0,0,mixed,0,The midterm exam is worth 35% of your final grade and will be marked individually. The exam,P
12,0,0,96,0,0,lower,0,"will cover material from the textbook, readings, lectures, online material, tutorials, and class",P
12,0,0,93,0,0,mixed,0,discussion. The format of the test will be either True/False questions and/or Multiple Choice,P
12,0,0,87,0,0,mixed,0,Questions. Past exams from 2006-2012 are available on Avenue for practice. The chapters,P
12,0,0,93,0,0,mixed,0,"covered on the midterm exam are: Chapter 1, 2, 3, and 12. Two hours will be allocated for the",P
12,0,0,74,0,0,mixed,0,"midterm exam and the date, time, and location will be announced on Avenue.",P
14,1,1,10,0,1,sentence,0,Final exam,H2
12,0,0,94,0,0,mixed,0,The final exam is worth 45% of your final grade and will be marked individually. The exam will,P
12,0,0,91,0,0,lower,0,"cover material from the textbook, readings, lectures, online material, tutorials, and class",P
12,0,0,93,0,0,mixed,0,discussion. The format of the test will be either True/False questions and/or Multiple Choice,P
12,0,0,94,0,0,mixed,0,Questions. Past exams from 2006-2012 are available on Avenue for practice. The final exam will,P
12,0,0,96,0,0,lower,0,be cumulative in terms of content. 3 hours will be allocated for the final exam and the time and,P
12,0,0,51,0,0,lower,0,location will be coordinated through the registrar.,P
14,1,1,22,0,1,mixed,0,The Learning Portfolio,H2
11,0,0,101,0,0,mixed,0,The purpose of the Learning Portfolio (LP) is to develop a means to capture and enhance your learning,P
11,0,0,96,0,0,mixed,0,"journey at McMaster. The LP will help you plan, record, understand and develop on a personal and",P
11,0,0,103,0,0,mixed,0,academic level throughout your learning journey. The online platform on Avenue will enable you to track,P
11,0,0,104,0,0,mixed,0,and reflect on your personal learning experiences. The LP is not limited to this course only; rather you,P
11,0,0,94,0,0,mixed,0,"can build your LP as you progress through your studies. At the DeGroote School of Business, we",P
11,0,0,88,0,0,mixed,0,"designed an interface labeled Learning @ DeGroote, which rests on four pillars: Academic",P
12,0,0,90,0,0,mixed,0,"Learning, Experiential Learning, Community Learning, and Professional Development. You are",P
12,0,0,92,0,0,mixed,0,encouraged to start building your own LP by populating these pages with your own reflections,P
12,0,0,97,0,0,mixed,0,"and experiences. Your inputs to the LP will not be marked for credit. I will, however, reward you",P
12,0,0,88,0,0,mixed,0,with 2 BONUS points added to your final grade if you populate at least three of the four,P
12,1,0,92,0,0,mixed,0,"pages with artifacts and reflections. Moreover, I will be more than happy to spend time with",P
12,0,0,78,0,0,mixed,0,"you, either during or after the term, to give you feedback on your LP entries.",P
14,1,1,9,0,1,upper,0,TUTORIALS,H2
12,0,0,90,0,0,mixed,0,"Tutorials will be held each week, starting Monday September 15th, 2014. Attendance will be",P
12,0,0,98,0,0,mixed,0,"taken at these tutorials. Therefore, you must attend the tutorial to which you have been assigned.",P
12,0,0,92,0,0,sentence,0,"An adjustment to the calculated grades as above, to a maximum of 3%, will be made based upon",P
12,0,0,96,0,0,mixed,0,attendance and participation in tutorials. DO NOT SIGN in tutorials on behalf of other students.,P
12,0,0,90,0,0,mixed,0,"Doing so is considered cheating. Both students will, at minimum, lose all the bonus points",P
12,0,0,92,0,0,mixed,0,regardless of their attendance record. You are required to be present for the entire hour of,P
12,1,0,91,0,0,mixed,0,the tutorial for the bonus for that week. You will only be eligible for bonus marks for the,P
12,1,0,94,0,0,lower,0,"tutorials if you attend at least 5 tutorials during the semester; that is, students who attend",P
12,1,0,93,0,0,mixed,0,less than 5 tutorials will NOT receive any credit for attendance. Each tutorial will be worth,P
12,1,0,90,1,0,mixed,0,0.3% of your final mark up to a maximum of 3%. It is your responsibility to sign the sign-,P
12,1,0,91,0,0,mixed,0,"in sheet if you attend. If a tutorial is cancelled due to a holiday, the bonus mark will be",P
12,1,0,84,0,0,lower,0,"given to students registered in the relevant tutorial section; however, students are",P
12,1,0,63,0,0,lower,0,encouraged to attend a different section for learning purposes.,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 6 of 9,P
14,1,0,19,0,1,upper,0,ACADEMIC DISHONESTY,H2
12,0,0,92,0,0,sentence,0,You are expected to exhibit honesty and use ethical behaviour in all aspects of the learning,P
12,0,0,87,0,0,mixed,0,process. Academic credentials you earn are rooted in principles of honesty and academic,P
12,0,0,10,0,0,lower,0,integrity.,P
12,0,0,95,0,0,sentence,0,Academic dishonesty is to knowingly act or fail to act in a way that results or could result in,P
12,0,0,94,0,0,mixed,0,"unearned academic credit or advantage. This behaviour can result in serious consequences, e.g.",P
12,0,0,94,0,0,lower,0,"the grade of zero on an assignment, loss of credit with a notation on the transcript (notation",P
12,0,0,92,0,0,mixed,0,"reads: Grade of F assigned for academic dishonesty), and/or suspension or expulsion from the",P
12,0,0,11,0,0,lower,0,university.,P
12,0,0,96,0,0,mixed,0,It is your responsibility to understand what constitutes academic dishonesty. For information on,P
12,0,0,98,0,0,mixed,0,"the various types of academic dishonesty please refer to the Academic Integrity Policy, located at",P
12,0,0,34,0,0,lower,0,www.mcmaster.ca/academicintegrity.,P
12,0,0,66,0,0,sentence,0,The following illustrates only three forms of academic dishonesty:,P
12,0,0,89,1,0,mixed,0,"1. Plagiarism, e.g. the submission of work that is not ones own or for which other credit",P
12,0,0,18,0,0,lower,0,has been obtained.,P
12,0,0,40,1,0,mixed,0,2. Improper collaboration in group work.,P
12,0,0,64,1,0,mixed,0,3. Copying or using unauthorized aids in tests and examinations.,P
14,1,0,42,0,1,upper,0,REQUESTING RELIEF FOR MISSED ACADEMIC WORK,H2
12,0,0,96,0,0,sentence,0,"Students may request relief from a regularly scheduled midterm, test, assignment or other course",P
12,0,0,36,0,0,lower,0,component in the following two ways:,P
12,1,0,80,1,0,lower,0,a) for missed coursework worth less than 30% of the final grade (and/or absences,H3
12,1,0,29,0,0,lower,0,lasting less than 5 days); or,H3
12,1,0,78,1,0,lower,0,b) for missed coursework worth 30% or more of the final grade (and/or absences,H3
12,1,0,31,0,0,lower,0,lasting more than five (5) days,H3
12,1,0,80,1,0,mixed,0,a) For missed coursework worth less than 30% of the final grade (and/or absences,H3
12,1,0,25,0,0,lower,0,lasting less than 5 days),H3
12,0,0,87,0,0,mixed,0,Students must use the MSAF (McMaster Student Absence Form) for their first incidence of,P
12,0,0,97,0,0,mixed,0,"missed coursework worth less than 30% for each term. This is an on-line, self-reporting tool, for",P
12,0,0,86,0,0,lower,0,which submission of medical or other types of supporting documentation is normally not,P
12,0,0,96,0,0,mixed,0,required. Students may use this tool to submit a maximum of one (1) request for relief of missed,P
12,0,0,90,0,0,lower,0,academic work per term as long as the weighting of the component is worth 29% of the final,P
12,0,0,96,0,0,mixed,0,grade or less. Students must follow up with their course instructors regarding the nature of the,P
12,0,0,94,0,0,mixed,0,relief within two days of submitting the form. Failure to do so may negate the opportunity for,P
12,0,0,101,0,0,mixed,0,relief. It is the prerogative of the instructor of the course to determine the appropriate relief for,P
12,0,0,35,0,0,lower,0,missed term work in his/her course.,P
12,0,0,94,0,0,mixed,0,"If the value of the component is worth 30% or more, students must report to the APO to discuss",P
12,0,0,85,0,0,lower,0,their situation and will be required to provide appropriate supporting documentation.,P
12,1,0,78,1,0,mixed,0,b) For missed coursework worth 30% or more of the final grade (and/or absences,H3
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 7 of 9,P
12,1,0,31,0,0,lower,0,lasting more than five (5) days,H3
12,0,0,90,0,0,mixed,0,Students MUST report to the APO to discuss their situation and will be required to provide,P
12,0,0,92,0,0,mixed,0,"appropriate supporting documentation. If approved, students will be given access to the MSAF",P
12,0,0,95,0,0,lower,0,system where they will be required to enter the details of the missed coursework for which they,P
12,0,0,96,0,0,mixed,0,were approved. Students must follow up with their course instructors regarding the nature of the,P
12,0,0,94,0,0,mixed,0,relief within two days of submitting the form. Failure to do so may negate the opportunity for,P
12,0,0,101,0,0,mixed,0,relief. It is the prerogative of the instructor of the course to determine the appropriate relief for,P
12,0,0,35,0,0,lower,0,missed term work in his/her course.,P
12,0,0,93,0,0,sentence,0,Students who wish to submit more than one request for relief of missed academic work per term,P
12,0,0,91,0,0,mixed,0,cannot use the online MSAF tool without permission. They must report to the APO and discuss,P
12,0,0,85,0,0,mixed,0,their situation with an academic advisor. They will be required to provide supporting,P
12,0,0,49,0,0,mixed,0,documentation and possibly meet with the Manager.,P
12,0,0,60,0,0,mixed,0,The MSAF cannot be used during any final examination period.,P
12,1,0,27,0,0,mixed,0,Regarding Midterm Conflicts,H3
12,0,0,89,0,0,sentence,0,Students unable to write a mid-term at the posted exam time due to the following reasons:,P
12,0,0,96,0,0,lower,0,religious; work-related (for part-time students only); representing university at an academic or,P
12,0,0,92,0,0,lower,0,varsity athletic event; conflicts between two overlapping scheduled mid-term exams; or other,P
12,0,0,92,0,0,mixed,0,"extenuating circumstances, have the option of applying for special exam arrangements. Please",P
12,0,0,92,0,0,mixed,0,see the DeGroote Missed Course Work Policy for a list of conflicts that qualify for academic,P
12,0,0,13,0,0,lower,0,accommodation,P
12,0,0,77,0,0,lower,0,http://ug.degroote.mcmaster.ca/forms-and-resources/missed-course-work-policy/,P
12,0,0,89,0,0,mixed,0,Such requests must be made to the Academic Programs Office at least ten (10) working days,P
12,0,0,85,0,0,mixed,0,before the scheduled mid-term along with acceptable documentation. Instructors cannot,P
12,0,0,96,0,0,mixed,0,themselves allow students to unofficially write make-up exams/tests. Adjudication of the request,P
12,0,0,48,0,0,mixed,0,must be handled by the Academic Programs Office.,P
12,0,0,98,0,0,sentence,0,"If a mid-term exam is missed without a valid reason, students will receive a grade of zero (0) for",P
12,0,0,15,0,0,lower,0,that component.,P
14,1,0,30,0,1,upper,0,STUDENT ACCESSIBILITY SERVICES,H2
12,0,0,87,0,0,mixed,0,Students who require academic accommodation must contact Student Accessibility Services,P
12,0,0,86,0,0,mixed,0,(SAS) to make arrangements with a Program Coordinator. Academic accommodations must be,P
12,0,0,94,0,0,mixed,0,arranged for each term of study. Student Accessibility Services can be contacted by phone 905-,P
12,0,0,88,0,0,mixed,0,"525-9140 ext. 28652 or e-mail sas@mcmaster.ca. For further information, consult McMaster",P
12,0,0,76,0,0,mixed,0,Universitys Policy for Academic Accommodation of Students with Disabilities.,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 8 of 9,P
14,1,0,37,0,1,upper,0,POTENTIAL MODIFICATIONS TO THE COURSE,H2
12,0,0,97,0,0,sentence,0,The instructor and university reserve the right to modify elements of the course during the term.,P
12,0,0,83,0,0,sentence,0,The university may change the dates and deadlines for any or all courses in extreme,P
12,0,0,86,0,0,mixed,0,"circumstances. If either type of modification becomes necessary, reasonable notice and",P
12,0,0,93,0,0,lower,0,communication with the students will be given with explanation and the opportunity to comment,P
12,0,0,92,0,0,mixed,0,on changes. It is the responsibility of the student to check their McMaster email and course,P
12,0,0,56,0,0,lower,0,websites weekly during the term and to note any changes.,P
14,1,0,28,0,1,upper,0,DETAILS FOR ONLINE COMPONENT,H2
12,0,0,94,0,0,mixed,0,In this course we will be using Pearsons online portal and Avenue to Learn. Students should be,P
12,0,0,95,0,0,lower,0,"aware that, when they access the electronic components of this course, private information such",P
12,0,0,93,0,0,mixed,0,"as first and last names, user names for the McMaster e-mail accounts, and program affiliation",P
12,0,0,90,0,0,mixed,0,may become apparent to all other students in the same course. The available information is,P
12,0,0,92,0,0,mixed,0,dependent on the technology used. Continuation in this course will be deemed consent to this,P
12,0,0,96,0,0,mixed,0,disclosure. If you have any questions or concerns about such disclosure please discuss this with,P
12,0,0,22,0,0,lower,0,the course instructor.,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,34,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 9 of 9,P
14,1,0,15,0,1,upper,0,COURSE SCHEDULE,H2
16,1,0,13,0,1,mixed,0,Commerce 1AA3,H2
16,1,0,36,0,1,mixed,0,Introduction to Financial Accounting,H2
16,1,0,25,0,1,mixed,0,Fall 2014 Course Schedule,H2
12,1,0,4,0,0,sentence,0,Date,P
12,0,0,12,0,0,sentence,0,Week 1 and 2,P
12,0,0,9,0,0,sentence,0,Sept 4 12,P
12,1,0,5,0,0,upper,0,TOPIC,P
12,0,0,43,0,0,mixed,0,Financial Statements and Business Decisions,P
12,1,0,44,0,0,mixed,0,"(Note: First class is on Thursday, Sept 4th)",P
12,1,0,7,0,0,sentence,0,Details,P
12,0,0,9,0,0,sentence,0,Chapter 1,P
12,0,0,33,0,0,mixed,0,Investing and Financing Decisions,P
12,0,0,9,0,0,sentence,0,Chapter 2,P
12,0,0,40,0,0,mixed,0,Operating Decisions and Income Statement,P
12,0,0,9,0,0,sentence,0,Chapter 3,P
12,0,0,23,0,0,mixed,0,Statement of Cash Flows,P
12,0,0,10,0,0,sentence,0,Chapter 12,P
12,0,0,20,0,0,mixed,0,Receivables and Cash,P
12,0,0,23,0,0,mixed,0,Chapter 4 and Chapter 5,P
12,0,0,42,0,0,mixed,0,"Revenues, Cost of Goods Sold and Inventory",P
12,1,0,36,0,0,mixed,0,(No classes on Monday October 13 and,P
12,1,0,39,0,0,mixed,0,Midterm Exam is on Saturday October 18),P
12,0,0,42,0,0,mixed,0,"Revenues, Cost of Goods Sold and Inventory",P
12,0,0,17,0,0,mixed,0,Long Lived Assets,P
12,1,0,38,0,0,mixed,0,(No classes on Thursday October 30 and,P
12,1,0,20,0,0,mixed,0,Friday October 31st),P
12,0,0,37,0,0,mixed,0,Current Liabilities and Notes Payable,P
12,0,0,21,0,0,mixed,0,Long-Term Liabilities,P
12,0,0,9,0,0,sentence,0,Chapter 6,P
12,0,0,9,0,0,sentence,0,Chapter 6,P
12,0,0,9,0,0,sentence,0,Chapter 7,P
12,0,0,9,0,0,sentence,0,Chapter 9,P
12,0,0,9,0,0,sentence,0,Chapter 9,P
12,0,0,10,0,0,sentence,0,Chapter 10,P
12,0,0,10,0,0,sentence,0,Cumulative,P
12,0,0,7,0,0,sentence,0,Week 13,P
12,0,0,13,0,0,mixed,0,Nov 24 Nov 28,P
12,0,0,13,0,0,mixed,0,Owners Equity,P
12,0,0,7,0,0,sentence,0,Week 14,P
12,0,0,11,0,0,mixed,0,Dec 1 Dec 3,P
12,0,0,17,0,0,mixed,0,Final Exam Review,P
12,0,0,6,0,0,sentence,0,Week 3,P
12,0,0,10,0,0,sentence,0,Sept 15 19,P
12,0,0,6,0,0,sentence,0,Week 4,P
12,0,0,10,0,0,sentence,0,Sept 22 26,P
12,0,0,6,0,0,sentence,0,Week 5,P
12,0,0,13,0,0,mixed,0,Sept 29 Oct 3,P
12,0,0,6,0,0,sentence,0,Week 6,P
12,0,0,8,0,0,sentence,0,Oct 6 10,P
12,0,0,6,0,0,sentence,0,Week 7,P
12,0,0,9,0,0,sentence,0,Oct 13 17,P
12,0,0,6,0,0,sentence,0,Week 8,P
12,0,0,9,0,0,sentence,0,Oct 20 24,P
12,0,0,13,0,0,sentence,0,Week 9 and 10,P
12,0,0,12,0,0,mixed,0,Oct 27 Nov 7,P
12,0,0,7,0,0,sentence,0,Week 11,P
12,0,0,9,0,0,sentence,0,Nov 10 14,P
12,0,0,7,0,0,sentence,0,Week 12,P
12,0,0,9,0,0,sentence,0,Nov 17 21,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
10,0,0,35,0,0,mixed,0,Commerce 1AA3 - Fall 2014 - 10 of 9,P
12,1,0,7,0,0,sentence,0,Remarks,H3
12,0,0,69,0,0,mixed,0,i. Please see the Course Website for any updates and course material.,P
12,0,0,91,0,0,mixed,0,ii. MSAF is not permissible for weights on evaluation that are greater than or equal to 30%,P
12,0,0,91,0,0,mixed,0,"(Midterms, Final exam). Any attempt to submit a falsified MSAF for this course for a missed",P
12,0,0,93,0,0,mixed,0,test or midterm exam constitutes academic dishonesty and charges may be filed with the Office,P
12,0,0,22,0,0,mixed,0,of Academic Integrity.,P
12,0,0,95,0,0,mixed,0,iii. Please check with the Academics Program Office on the main floor of DeGroote on conditions,P
12,0,0,64,0,0,mixed,0,attached to using the MSAF for the online evaluation components.,P
12,0,0,93,0,0,mixed,0,iv. It is your responsibility to check Avenue daily everything you will need is there and any,P
12,0,0,89,0,0,mixed,0,important announcements will be posted there. Set your home page to the news feed for the,P
12,0,0,7,0,0,lower,0,course.,P
12,0,0,80,0,0,mixed,0,v. It is your responsibility to understand what constitutes academic dishonesty.,P
12,0,0,89,0,0,mixed,0,vi. We only respond to emails from students McMaster email accounts. Ensure that your Mac,P
12,0,0,93,0,0,mixed,0,"account is activated and has space to receive emails. We reply to emails only once, and if it",P
12,0,0,89,0,0,mixed,0,returns to us as undeliverable mail we do not attempt any further replies. Do not use the,P
12,0,0,88,0,0,mixed,0,email provided by Avenue. We do not check Avenue for emails. We do not respond to emails,P
12,0,0,90,0,0,mixed,0,asking questions to which the answer is readily available in the course outline or Avenue.,P
10,0,0,24,0,0,lower,0,www.degroote.mcmaster.ca,P
